hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:42969	ISY1-RAB43	ISY1-RAB43 readthrough	other	readthrough	Approved	3q21.3	03q21.3							2011-09-27		2011-09-27	2013-01-23	100534599	ENSG00000261796	OTTHUMG00000177122	uc003elo.3		NM_001204890	CCDS56276			MGI:1923310																					
HGNC:34449	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough	other	readthrough	Approved	15q15.1	15q15.1							2008-09-10			2016-10-05	8681	ENSG00000168970	OTTHUMG00000044442	uc001zoo.5		NM_001198588	"CCDS32202|CCDS55961"						JMJD7-PLA2G4B																		
HGNC:49510	KANTR	KDM5C adjacent transcript	other	unknown	Approved	Xp11.22	Xp11.22	Spasm		LINC01155	"long intergenic non-protein coding RNA 1155|KDM5C adjacent non-coding transcript"	Long non-coding RNAs (published)	788	2014-01-01	2014-05-20	2017-02-16	2017-02-16	102723508	ENSG00000232593	OTTHUMG00000021603		"EF565109|CF994433"	NR_110456			24381249	MGI:1920247	RGD:10045415																				
HGNC:52413	KDM4F	lysine demethylase 4F	other	unknown	Approved	11q21	11q21	JMJD2F				Lysine demethylases	485	2016-11-04			2016-11-04	100129053	ENSG00000255855	OTTHUMG00000167862			NG_012275			15138608											PGOHUM00000291108											
HGNC:25043	KIR3DX1	killer cell immunoglobulin like receptor, three Ig domains X1	other	unknown	Approved	19q13.42	19q13.42	FLJ00060		LENG12	"leukocyte receptor cluster (LRC) member 12|killer cell immunoglobulin-like receptor, three domains, X1"	Killer cell immunoglobulin like receptors	620	2006-03-24	2006-09-12	2016-01-20	2016-01-20	90011	ENSG00000104970	OTTHUMG00000065696	uc010erm.4	BC033195	NR_026716		Q9H7L2	11441184				KIR3DX1																		
HGNC:48357	KLRC4-KLRK1	KLRC4-KLRK1 readthrough	other	readthrough	Approved	12p13.2	12p13.2							2013-09-25			2013-09-25	100528032	ENSG00000255819	OTTHUMG00000168531			NM_001199805																									
HGNC:18921	KRTAP4-16	keratin associated protein 4-16	other	unknown	Approved	17q21.2	17q21.2	KAP4A		"KRTAP4P1|KRTAP4-16P"	"keratin associated protein 4 pseudogene 1|keratin associated protein 4-16, pseudogene"	Keratin associated proteins	619	2002-08-09	2016-03-15	2016-03-15	2016-03-15	85354	ENSG00000241241	OTTHUMG00000133590	uc060faq.1	AC025904	NG_005311					RGD:1591746																				
HGNC:34002	KRTAP20-4	keratin associated protein 20-4	other	unknown	Approved	21q22.11	21q22.11	KAP20.4				Keratin associated proteins	619	2008-02-26	2008-04-22	2008-02-26	2017-11-22	100151643	ENSG00000206105	OTTHUMG00000125519	uc011adf.2		NR_023342		Q3LI62					KRTAP20-4																		
HGNC:39494	LGTN	ligatin	other	unknown	Approved	reserved	reserved							2011-01-19			2013-03-26	100529141								3805022					151625																	
HGNC:42800	LINC00452	long intergenic non-protein coding RNA 452	other	unknown	Approved	13q34	13q34			LINC00453	long intergenic non-protein coding RNA 453			2011-08-22			2014-11-18	643365	ENSG00000229373	OTTHUMG00000017394	uc031qnp.2		NM_001278674																									
HGNC:26080	LINC00483	long intergenic non-protein coding RNA 483	other	unknown	Approved	17q21.33	17q21.33	FLJ20694		C17orf73	chromosome 17 open reading frame 73			2006-01-04	2013-12-05	2013-12-05	2017-11-28	55018	ENSG00000167117	OTTHUMG00000132429	uc060hmz.1	AK000701	NR_073199		Q53H64																							URS0000759EC5
HGNC:44570	LINC00694	long intergenic non-protein coding RNA 694	other	unknown	Approved	3p21.31	03p21.31							2012-11-16			2017-12-04	102724231	ENSG00000225873	OTTHUMG00000156179	uc284pty.1		NR_134942		P0DN24		MGI:5594708																					
HGNC:16080	LINC00846	long intergenic non-protein coding RNA 846	other	unknown	Approved	21q22.11	21q22.11	FLJ10932		C21orf77	chromosome 21 open reading frame 77			2003-10-01	2013-01-15	2013-01-15	2015-07-31		ENSG00000186842	OTTHUMG00000190260	uc061zns.1	AK001794			Q9NV44																							
HGNC:43658	LINC00854	long intergenic non-protein coding RNA 854	other	unknown	Approved	17q21.31	17q21.31			TMEM106A-AS1	"TMEM106A antisense RNA 1 (non-protein coding)|TMEM106A antisense RNA 1|TMEM106A antisense RNA 1 (tail to tail)"			2012-01-23	2013-02-13	2013-02-13	2017-11-30	100874261	ENSG00000236383	OTTHUMG00000132641	uc060fso.1		NR_047479			22196729																						URS000075BC8A
HGNC:52651	LINC01835	long intergenic non-protein coding RNA 1835	other	unknown	Approved	19p13.12	19p13.12							2016-11-24			2017-01-26	102724279	ENSG00000267453	OTTHUMG00000182288			NM_001302493																									
HGNC:52894	LINC02054	long intergenic non-protein coding RNA 2054	other	unknown	Approved	3q27.1	03q27.1							2016-12-16			2017-01-26	105374250	ENSG00000224153	OTTHUMG00000156732			NM_001348206																									
HGNC:51483	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	other	readthrough	Approved	17q21.31	17q21.31							2017-02-01			2017-02-01	104909134	ENSG00000263715				NM_001303016																									
HGNC:6618	LIPB	lipase B, lysosomal acid type	other	unknown	Approved	16	16							2001-06-22		2016-02-12	2016-02-12	3989								6937431					247980															3.1.1.3		
HGNC:6661	LOH1CR1	loss of heterozygosity, 1, chromosomal region 1	other	region	Approved	1p36.13	01p36.13							1998-09-03			2009-08-25	8377								14506752																						
HGNC:6660	LOH19CR1	loss of heterozygosity, 19, chromosomal region 1	other	region	Approved	19q13	19q13	DBA						1998-09-03			2008-05-14	8378								9241274																						
HGNC:6668	LPAL1	lipoprotein(a) like 1	other	unknown	Approved	6q26-q27	06q26-q27				lipoprotein, Lp(a)-like 1			1994-12-12		2016-06-27	2016-06-27	4019								7679504																						
HGNC:13934	LY6G6E	lymphocyte antigen 6 family member G6E	other	unknown	Approved	6p21.33	06p21.33	G6e		C6orf22	"chromosome 6 open reading frame 22|lymphocyte antigen 6 complex, locus G6E (pseudogene)|lymphocyte antigen 6 complex, locus G6E"	LY6/PLAUR domain containing	1226	2002-04-05	2002-08-01	2017-01-27	2017-01-27	79136	ENSG00000255552	OTTHUMG00000166419	uc063yxz.1		NR_024541			12079290	MGI:1917524	RGD:1303112		LY6G6E	610437																	
HGNC:38828	LY75-CD302	LY75-CD302 readthrough	other	readthrough	Approved	2q24.2	02q24.2							2011-04-19			2014-11-19	100526664	ENSG00000248672	OTTHUMG00000161661	uc002ubb.5		NM_001198759	"CCDS56140|CCDS56141"																								
HGNC:52291	LYNX1-SLURP2	LYNX1-SLURP2 readthrough	other	readthrough	Approved	8q24.3	08q24.3							2017-10-04			2017-10-04	111188157	ENSG00000284505	OTTHUMG00000191911			NM_023946																									
HGNC:6803	MAGEA5	MAGE family member A5	other	unknown	Approved	Xq28	Xq28	"MGC129526|CT1.5"	"MAGE-5a antigen|MAGE-5b antigen|cancer/testis antigen family 1, member 5"	MAGE5	melanoma antigen family A5	MAGE family	1136	1994-04-04		2015-11-13	2017-04-25	4104	ENSG00000242520	OTTHUMG00000160288			NM_021049		P43359	"8575766|22869527"			Mental Retardation database|http://grenada.lumc.nl/LOVD2/MR/home.php?select_db=MAGEA5	MAGEA5	300340						PGOHUM00000241601											
HGNC:28824	MAGEB6B	MAGE family member B6B	other	unknown	Approved	Xp21.3	Xp21.3			MAGEB6P1	"melanoma antigen family B, 6B|melanoma antigen family B, 6B pseudogene|melanoma antigen family B6 pseudogene 1|MAGE family member B6 pseudogene 1"			2004-08-09	2017-11-30	2017-11-30	2017-12-01	392433	ENSG00000232030	OTTHUMG00000021284	uc284raa.1		NG_008389					RGD:1561997									PGOHUM00000241672											
HGNC:7023	MER5	antigen identified by monoclonal antibody 2D8	other	unknown	Approved	19q13.3	19q13.3							2001-06-22			2013-03-26	4228																														
HGNC:48352	MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)	other	readthrough	Approved	19q13.2	19q13.2							2013-05-10			2013-05-10	100529262	ENSG00000268975	OTTHUMG00000182782			NR_037775																									
HGNC:7088	MIC7	antigen identified by monoclonal antibody 28.3.7	other	unknown	Approved	15q11-q22	15q11-q22							1986-01-01			2013-03-26	4270								3871395					108990																	
HGNC:7079	MIC12	antigen identified by monoclonal antibody 30.2A8	other	unknown	Approved	15q11-q22	15q11-q22							2001-06-22			2013-03-26	4273								3979119					107254																	
HGNC:48338	MINOS1-NBL1	MINOS1-NBL1 readthrough	other	readthrough	Approved	1p36.13	01p36.13							2013-05-09			2013-05-09	100532736	ENSG00000270136	OTTHUMG00000183956			NM_001204088				MGI:104591																					
HGNC:16159	MIR1-1HG	MIR1-1 host gene	other	unknown	Approved	20q13.33	20q13.33	"dJ353C17.1|MIR133A2HG"	MIR133A2 host gene	C20orf166	chromosome 20 open reading frame 166			2001-07-17	2014-10-02	2014-10-02	2014-11-18	128826	ENSG00000174407	OTTHUMG00000048000		AL449263	NM_178463		Q9H1L0																							
HGNC:49180	MROH7-TTC4	MROH7-TTC4 readthrough (NMD candidate)	other	readthrough	Approved	1p32.3	01p32.3							2013-09-25			2013-09-25	100527960	ENSG00000271723	OTTHUMG00000185328			NR_037639																									
HGNC:38838	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough	other	readthrough	Approved	9q31.1	09q31.1			C9orf30-TMEFF1	C9orf30-TMEFF1 readthrough			2011-02-21	2012-03-13	2012-03-13	2014-11-19	100526694	ENSG00000251349	OTTHUMG00000161540	uc064uvb.1		NM_001198812.1																									
HGNC:7318	MSBP1	minisatellite binding protein 1	other	unknown	Approved	reserved	reserved							1995-05-17			2013-03-26	4431								"3243550|1754375"																						
HGNC:7319	MSBP2	minisatellite binding protein 2	other	unknown	Approved	reserved	reserved				"minisatellite binding protein 2 (77kD)|minisatellite binding protein 2, 77kDa"			1995-05-17		2015-11-09	2015-11-09	4432								2062643																						
HGNC:41994	MSH5-SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)	other	readthrough	Approved	6p21.33	06p21.33			MSH5-C6orf26	MSH5-C6orf26 readthrough (non-protein coding)			2011-05-31	2011-12-13	2013-05-09	2014-11-19	100532732	ENSG00000255152	OTTHUMG00000031139	uc063uin.1		NR_037846.1																									
HGNC:7369	MSK9	antigen identified by monoclonal antibody K15	other	unknown	Approved	3pter-p14	03pter-p14							2001-06-22			2015-03-09	4447								6593709																						
HGNC:7332	MSK10	antigen identified by monoclonal antibody AJ425	other	unknown	Approved	3pter-p14	03pter-p14							2001-06-22			2013-03-26	4448								6593709																						
HGNC:7356	MSK32	antigen identified by monoclonal antibody K66	other	unknown	Approved	3pter-p14	03pter-p14							2001-06-22			2013-03-26	4467								3456173																						
HGNC:7362	MSK38	antigen identified by monoclonal antibody O5	other	unknown	Approved	20	20							2001-06-22			2013-03-27	4473																														
HGNC:14170	MSLNL	mesothelin-like	other	unknown	Approved	16p13.3	16p13.3	MPFL		C16orf37	chromosome 16 open reading frame 37			2000-12-21	2008-07-04	2008-07-04	2017-12-01	401827	ENSG00000162006	OTTHUMG00000168780	uc059orz.1		NM_001025190		Q96KJ4	22265842		RGD:1561732		MSLNL																		
HGNC:7390	MST1L	macrophage stimulating 1 like	other	unknown	Approved	1p36.13	01p36.13	"D1F15S1A|MSPL7|MSPL-7"		"MSTP7|MSTP9|MST1P9"	"macrophage stimulating, pseudogene 7|macrophage stimulating, pseudogene 9|macrophage stimulating 1 (hepatocyte growth factor-like) pseudogene 9"			1999-09-09	2012-11-09	2016-06-27	2016-10-05	11223	ENSG00000186715	OTTHUMG00000002578		"U28055|AF083416"	NM_001271733		Q2TV78	10728827													S01.933									
HGNC:7409	MT7SDNA	mitochondrially encoded 7S DNA	other	region	Approved	mitochondria	mitochondria				7S DNA			1989-10-11		2005-02-15	2007-06-18																															
HGNC:7416	MTATT	mitochondrially encoded membrane attachment site	other	region	Approved	mitochondria	mitochondria				membrane attachment site			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7424	MTCSB1	mitochondrially encoded conserved sequence block I	other	region	Approved	mitochondria	mitochondria				conserved sequence block I			1989-10-11		2005-02-15	2007-06-18																															
HGNC:7425	MTCSB2	mitochondrially encoded conserved sequence block II	other	region	Approved	mitochondria	mitochondria				conserved sequence block II			1989-10-11		2005-02-15	2007-06-18																															
HGNC:7426	MTCSB3	mitochondrially encoded conserved sequence block III	other	region	Approved	mitochondria	mitochondria				conserved sequence block III			1989-10-11		2005-02-15	2007-06-18																															
HGNC:7438	MTHPR	mitochondrially encoded replication primer	other	region	Approved	mitochondria	mitochondria				replication primer			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7439	MTHSP1	mitochondrially encoded major H-strand promoter	other	region	Approved	mitochondria	mitochondria				major H-strand promoter			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7440	MTHSP2	mitochondrially encoded minor H-strand promoter	other	region	Approved	mitochondria	mitochondria				minor H-strand promoter			1989-10-12		2005-02-15	2008-08-27																															
HGNC:7447	MTLSP	mitochondrially encoded L-strand promoter	other	region	Approved	mitochondria	mitochondria				L-strand promoter			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7465	MTOHR	mitochondrially encoded heavy strand origin of replication	other	region	Approved	mitochondria	mitochondria				heavy strand origin of replication			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7466	MTOLR	mitochondrially encoded light strand origin of replication	other	region	Approved	mitochondria	mitochondria				light strand origin of replication			1989-10-12		2005-02-15	2008-08-27																															
HGNC:37156	MTRNR2L2	MT-RNR2 like 2	other	unknown	Approved	5q14.1	05q14.1		humanin-like 2					2010-06-29		2018-01-26	2018-01-26	100462981	ENSG00000271043	OTTHUMG00000184945			NM_001190470		P0CJ69	19477263				MTRNR2L2																		
HGNC:37166	MTRNR2L9	MT-RNR2 like 9	other	unknown	Approved	6q11.1	06q11.1				MT-RNR2-like 9 (pseudogene)			2010-06-29		2018-01-26	2018-01-26	100463487	ENSG00000255633	OTTHUMG00000177605			NG_029631		P0CJ76	19477263																						
HGNC:37168	MTRNR2L11	MT-RNR2 like 11	other	unknown	Approved	1q43	01q43				MT-RNR2-like 11 (pseudogene)			2010-06-29		2018-01-26	2018-01-26	100463489	ENSG00000270188	OTTHUMG00000184992	uc057qqv.1		NG_023152		S4R3Y5	19477263																						
HGNC:37169	MTRNR2L12	MT-RNR2 like 12	other	unknown	Approved	3q11.2	03q11.2		"humanin-like 12|HN12 lncRNA"		MT-RNR2-like 12 (pseudogene)			2010-06-29		2018-01-26	2018-01-26	100463498	ENSG00000269028	OTTHUMG00000175726	uc062lty.1		NG_023159		P0DMP1	"19477263|27853370"																						
HGNC:37170	MTRNR2L13	MT-RNR2 like 13	other	unknown	Approved	4q26	04q26		humanin-like 13		MT-RNR2-like 13 (pseudogene)			2010-06-29		2018-01-26	2018-01-26	100463500	ENSG00000270394	OTTHUMG00000184994	uc021xqy.2		NG_023160		S4R3P1	19477263																						
HGNC:7472	MTRNR3	mitochondrially encoded 5S-like sequence	other	region	Approved	mitochondria	mitochondria				5S-like sequence			1989-10-12		2005-02-15	2007-06-18																															
HGNC:7476	MTTAS	mitochondrially encoded termination associate sequence	other	region	Approved	mitochondria	mitochondria				termination associate sequence			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7480	MTTER	mitochondrially encoded transcription terminator	other	region	Approved	mitochondria	mitochondria				transcription terminator			1989-10-12		2005-02-15	2008-08-27																															
HGNC:7482	MTTFH	mitochondrially encoded transcription factor binding site H	other	region	Approved	mitochondria	mitochondria				mitochondrial transcription factor binding site			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7483	MTTFL	mitochondrially encoded transcription factor binding site L	other	region	Approved	mitochondria	mitochondria				mitochondrial transcription factor binding site			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7484	MTTFX	mitochondrially encoded transcription factor binding site X	other	region	Approved	mitochondria	mitochondria				mitochondrial transcription factor binding site			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7485	MTTFY	mitochondrially encoded transcription factor binding site Y	other	region	Approved	mitochondria	mitochondria				mitochondrial transcription factor binding site			1989-10-11		2005-02-15	2008-08-27																															
HGNC:7519	MUC8	mucin 8	other	unknown	Approved	12q24.33	12q24.33				mucin 8, tracheobronchial	Mucins	648	1995-05-15		2006-03-14	2015-08-06	100129528				U14383	XM_017020291			"8002930|9070607"					601932																	
HGNC:7620	MYSA	myasthenic (Lambert-Eaton) syndrome antigen A	other	unknown	Approved	reserved	reserved							1995-07-06			2013-03-27	4655								8494331																						
HGNC:31989	NBPF7	NBPF member 7	other	unknown	Approved	1p12	01p12				neuroblastoma breakpoint family, member 7	NBPF members	662	2005-11-23		2017-03-01	2017-03-01	343505	ENSG00000215864	OTTHUMG00000012178			XM_291607		P0C2Y1	16079250				NBPF7	613997																	
HGNC:31990	NBPF8	NBPF member 8	other	unknown	Approved	1p11.2	01p11.2			NBPF8P	neuroblastoma breakpoint family, member 8, pseudogene	NBPF members	662	2005-11-23	2013-04-24	2017-03-01	2017-08-14	728841	ENSG00000270231	OTTHUMG00000185013		AY894572	NM_001037501		Q3BBV2	16079250					613998																	
HGNC:42956	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough	other	readthrough	Approved	11q14.1	11q14.1							2011-09-28			2011-09-28	100532726	ENSG00000259112	OTTHUMG00000171802	uc021qns.2		NM_001203260	"CCDS55780|CCDS73353|CCDS73354"	E9PQ53																							
HGNC:39551	NEDD8-MDP1	NEDD8-MDP1 readthrough	other	readthrough	Approved	14q12	14q12							2011-02-21			2014-11-19	100528064	ENSG00000255526	OTTHUMG00000167107	uc059ace.1		NM_001199823.1																									
HGNC:7811	NHCP1	non-histone chromosome protein 1	other	unknown	Approved	16	16							2001-06-22			2013-03-27	4805													118870																	
HGNC:33531	NME1-NME2	NME1-NME2 readthrough	other	readthrough	Approved	17q21.33	17q21.33	"NM23-LV|NMELV"						2007-07-31			2015-08-17	654364	ENSG00000011052	OTTHUMG00000137475	uc002itj.4	DQ109675	NM_001018136	CCDS32682		16442775	MGI:3648428			NME1-NME2																		
HGNC:13392	NPCDR1	nasopharyngeal carcinoma, down-regulated 1	other	unknown	Approved	3p14.2 not on reference assembly	03p14.2 not on reference assembly	NPCR						2004-06-09			2015-02-04	246734				AF134979			Q9BY65																							
HGNC:48351	NPHP3-ACAD11	NPHP3-ACAD11 readthrough (NMD candidate)	other	readthrough	Approved	3q22.1	03q22.1							2013-09-30			2015-01-08	100532724	ENSG00000274810	OTTHUMG00000187276			NR_037804																									
HGNC:37451	NPIPB2	nuclear pore complex interacting protein family, member B2	other	unknown	Approved	16p13.13	16p13.13							2016-09-26			2016-09-26	729978	ENSG00000234719	OTTHUMG00000166261			NG_012736																									
HGNC:33832	NPIPB7	nuclear pore complex interacting protein family member B7	other	unknown	Approved	16p12.1	16p12.1	LOC440350		NPIPL1	"nuclear pore complex interacting protein-like 1|nuclear pore complex interacting protein family, member B7"			2009-02-10	2013-06-11	2015-11-18	2017-12-01	440350	ENSG00000233232	OTTHUMG00000156915		"BC156858|AC002425"	NG_023370		O75200																							
HGNC:37491	NPIPB12	nuclear pore complex interacting protein family, member B12	other	unknown	Approved	16p11.2	16p11.2							2016-09-26			2016-09-26	440353	ENSG00000169203	OTTHUMG00000163547			NG_029360																									
HGNC:7970	NR1I4	nuclear receptor subfamily 1 group I member 4	other	unknown	Approved	reserved	reserved	CAR2			nuclear receptor subfamily 1, group I, member 4			1999-09-23		2015-11-18	2015-11-18	22817																														
HGNC:8020	NT3	3'-nucleotidase	other	unknown	Approved	reserved	reserved							1989-02-23			2013-03-27	4877																												3.1.3.5		
HGNC:38831	NT5C1B-RDH14	NT5C1B-RDH14 readthrough	other	readthrough	Approved	2p24.2	02p24.2							2011-02-21			2014-11-18	100526794	ENSG00000250741	OTTHUMG00000161546	uc061gxf.1		NM_001199103.1	CCDS56111																								
HGNC:49233	OOSP1	oocyte secreted protein 1 (pseudogene)	other	unknown	Approved	11q12.1	11q12.1				oocyte secreted protein 1			2013-10-14		2018-01-12	2018-01-12	255649	ENSG00000214788	OTTHUMG00000187492		"AB231701|AB231702"	NR_130719		A8MZH6	11747200	MGI:2149290	RGD:1590944																				
